"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinateUncertaintyInMeters","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","gbifID","name","dateIdentified","stateProvince","rightsHolder","identifier","recordNumber","municipality","datasetName","occurrenceID","type","otherCatalogNumbers","fieldNotes","occurrenceRemarks","identifiedBy","individualCount","elevation","elevationAccuracy","modified","language","preparations","ownerInstitutionCode","continent","references","habitat","nomenclaturalCode","verbatimEventDate","institutionID","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","fieldNumber","eventRemarks","higherGeography","higherClassification","rights","acceptedNameUsageID","nameAccordingToID","bibliographicCitation","georeferenceProtocol","georeferenceSources","nomenclaturalStatus","taxonID","identificationRemarks","organismID","datasetID","accessRights","establishmentMeans","georeferencedDate","vernacularName","verbatimLocality","identificationID","coordinatePrecision","georeferenceRemarks","samplingProtocol","typeStatus","informationWithheld","typifiedName","island",".val",".equ",".zer",".cap",".cen",".sea",".otl",".gbf",".inst",".summary"
"2027508976","Cariniana legalis Kuntze",-22.451105,-42.771084,"cdround,gass84","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-01-25T00:19:39.121+0000","2020-01-26T12:34:57.833+0000",134,"none","HUMAN_OBSERVATION",3083036,6,7707728,220,1353,3990,3083017,3083036,3083036,"Cariniana legalis Kuntze","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana legalis","Cariniana","legalis","SPECIES","ACCEPTED",250,2019,2,10,"2019-02-10T00:00:00","2020-01-26T12:34:57.833+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","-473551998","1647598034","naturgucker","Reserva Ecologica de Guapiacu REGUA","naturgucker","2027508976","Cariniana legalis Kuntze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1835735633","Cariniana legalis Kuntze",-22.395833,-42.735278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2020-01-14T09:54:26.994+0000","2020-01-14T11:47:53.108+0000",273,"none","PRESERVED_SPECIMEN",3083036,6,7707728,220,1353,3990,3083017,3083036,3083036,"Cariniana legalis Kuntze","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana legalis","Cariniana","legalis","SPECIES","ACCEPTED",NA,2018,1,21,"2018-01-21T00:00:00","2020-01-14T11:47:53.108+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","RB01382360","C. Baez; E. Fernandez, R. Gomes, D. Maurenza","JBRJ","Guapiaçu. Bifurcação a direita da Trilha Verde. Parque Estadual dos Três Picos/ Reserva Ecológica de Guapiaçu","RB","1835735633","Cariniana legalis Kuntze",NA,"Rio de Janeiro","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1382360","1380","Cachoeiras de Macacu","RB - Rio de Janeiro Botanical Garden Herbarium Collection","urn:catalog:JBRJ:RB:1382360","Physical Object","RB 760096",NA,"Árvore matriz nº 74; CAP 274 cm. Tronco estriado, corte rosado-vermelho. Folhas verdes dsicolores. Flores alvas/cremes. Anteras amarelas.","C. Baez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1840912771","Cariniana legalis Kuntze",-22.395278,-42.735,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2020-01-14T09:54:26.994+0000","2020-01-14T11:47:32.218+0000",273,"none","PRESERVED_SPECIMEN",3083036,6,7707728,220,1353,3990,3083017,3083036,3083036,"Cariniana legalis Kuntze","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana legalis","Cariniana","legalis","SPECIES","ACCEPTED",NA,2018,4,4,"2018-04-04T00:00:00","2020-01-14T11:47:32.218+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","RB01386413","C. Baez; E. P. Fernandez, R. C. Gomes, G. Martinelli, Haroldo Lima, E. Lerina","JBRJ","Guapiaçu. REGUA - Bifurcação a esquerda da trilha verde. Parque Estadual dos Três Picos/Reserva Ecológica de Guapiaçu","RB","1840912771","Cariniana legalis Kuntze",NA,"Rio de Janeiro","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386413","1564","Cachoeiras de Macacu","RB - Rio de Janeiro Botanical Garden Herbarium Collection","urn:catalog:JBRJ:RB:1386413","Physical Object","RB 763996",NA,"Árvore matriz nº 116; CAP 400 cm; Corte avermelhado. Folhas de base revoluta verdes. Frutos castanhos coletados no solo.","C. Baez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1586074889","Cariniana legalis Kuntze",-22.8925,-42.854167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2020-01-14T09:54:26.994+0000","2020-01-14T11:47:31.764+0000",273,"none","PRESERVED_SPECIMEN",3083036,6,7707728,220,1353,3990,3083017,3083036,3083036,"Cariniana legalis Kuntze","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana legalis","Cariniana","legalis","SPECIES","ACCEPTED",NA,2017,3,21,"2017-03-21T00:00:00","2020-01-14T11:47:31.764+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","RB01351844","D.N.S. Machado; C. Garcez","JBRJ","Silvado, Serra do Barro de Ouro, Rio Ubatiba","RB","1586074889","Cariniana legalis Kuntze","2017-05-30T00:00:00","Rio de Janeiro","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1351844","2102","Maricá","RB - Rio de Janeiro Botanical Garden Herbarium Collection","urn:catalog:JBRJ:RB:1351844","Physical Object","RB 742007","Mata Atlântica, Floresta Ombrófila Densa Submontana. Solo com fragmentos de quartzo e muscovita (malacacheta), tornando-o brlhoso",NA,"D.N.S. Machado",NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1423940463","Cariniana legalis Kuntze",-22.582778,-43.437778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2020-01-14T09:54:26.994+0000","2020-01-14T11:47:51.469+0000",273,"none","PRESERVED_SPECIMEN",3083036,6,7707728,220,1353,3990,3083017,3083036,3083036,"Cariniana legalis Kuntze","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana legalis","Cariniana","legalis","SPECIES","ACCEPTED",NA,2016,11,3,"2016-11-03T00:00:00","2020-01-14T11:47:51.469+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","RB01200235","Haroldo C. de Lima; J.M.A. Braga, L.J.T. Cardoso, C. de Carvalho & W. da Silva","JBRJ","Tinguá, Represa de Macuco. Reserva Biológica do Tinguá","RB","1423940463","Cariniana legalis Kuntze",NA,"Rio de Janeiro","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1200235","8456","Nova Iguaçu","RB - Rio de Janeiro Botanical Garden Herbarium Collection","urn:catalog:JBRJ:RB:1200235","Physical Object","RB 668187","Mata de encosta.","Árvore com 25 metros de altura. Tronco com casca sulcada e acinzentada-escura, DAP cerca de 80 cm. Frutos passados no chão. Ocasional. Material Banco DNA e fotos HCL. RBcarpo 8011","H.C. de Lima",NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1638723661","Cariniana legalis Kuntze",-22.582778,-43.437778,"gass84","43e4b07b-f31d-4ab9-82c5-e87048a138ee","d1e2f6a3-4016-46ba-b031-36f843790457","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2020-01-08T18:06:30.009+0000","2020-01-08T18:06:35.364+0000",208,"none","PRESERVED_SPECIMEN",3083036,6,7707728,220,1353,3990,3083017,3083036,3083036,"Cariniana legalis Kuntze","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana legalis","Cariniana","legalis","SPECIES","ACCEPTED",NA,2016,11,3,"2016-11-03T00:00:00","2020-01-08T18:06:35.364+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","7565","Haroldo C. de Lima; J.M.A. Braga; L.J.T. Cardoso; C. de Carvalho; W. da Silva","Pontifícia Universidade Católica do Rio de Janeiro","Reserva Biológica do Tinguá. Tinguá., Represa de Macuco.","FCAB","1638723661","Cariniana legalis Kuntze","2016-11-01T00:00:00","Rio de Janeiro","FCAB - Herbário Friburguense","BRA:PUC-RIO:FCAB:7565","8456","Nova Iguaçu","FCAB - Herbário Friburguense","BRA:PUC-RIO:FCAB:7565","Collection",NA,NA,"Árvore com 25 m alt. Tronco com casca sulcada e acinzentada-escura, DAP ca. 80 cm. Frutos passados no chão. Ocasional.; Mata de encosta.","H.C. de Lima",NA,98,0,"2019-11-01T18:33:06.000+0000","pt",NA,"Pontifícia Universidade Católica do Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1931147525","Cariniana legalis Kuntze",-22.582778,-43.437778,"cdround,gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2020-02-04T12:58:49.348+0000","2020-02-06T12:02:20.167+0000",157,"none","PRESERVED_SPECIMEN",3083036,6,7707728,220,1353,3990,3083017,3083036,3083036,"Cariniana legalis Kuntze","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana legalis","Cariniana","legalis","SPECIES","ACCEPTED",NA,2016,11,3,"2016-11-03T00:00:00","2020-02-06T12:02:20.167+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","03148574","H. C. de Lima","NY","Tinguá, Represa de Macuco. Reserva Biológica do Tinguá","NY","1931147525","Cariniana legalis Kuntze",NA,"Rio de Janeiro","The New York Botanical Garden","ef255aad-1d4d-43dd-9747-4bf109d34953","8456",NA,"Vascular plants","ef255aad-1d4d-43dd-9747-4bf109d34953","PhysicalObject",NA,NA,NA,NA,NA,98,0,NA,"en","sheet",NA,"SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3395212","Mata de encosta.","ICN","3 Nov 2016","http://biocol.org/urn:lsid:biocol.org:col:15556","30","Nova Iguaçu","30","322 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1571707049","Cariniana legalis Kuntze",-22.92,-43.082778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2020-01-14T09:54:26.994+0000","2020-01-14T11:47:31.645+0000",273,"none","PRESERVED_SPECIMEN",3083036,6,7707728,220,1353,3990,3083017,3083036,3083036,"Cariniana legalis Kuntze","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana legalis","Cariniana","legalis","SPECIES","ACCEPTED",NA,2016,12,21,"2016-12-21T00:00:00","2020-01-14T11:47:31.645+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","RB01335069","D.N.S. Machado; G.A. de Queiroz; L.R. Caires & J. Melo","JBRJ","São Francisco, parque Natural Municipal de Niterói (PARNIT), morro Santo Inácio.","RB","1571707049","Cariniana legalis Kuntze","2017-02-02T00:00:00","Rio de Janeiro","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1335069","1117","Niterói","RB - Rio de Janeiro Botanical Garden Herbarium Collection","urn:catalog:JBRJ:RB:1335069","Physical Object","RB 734534",NA,NA,"M. Ribeiro",NA,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"1571707104","Cariniana legalis Kuntze",-22.92,-43.082778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2020-01-14T09:54:26.994+0000","2020-01-14T11:47:31.629+0000",273,"none","PRESERVED_SPECIMEN",3083036,6,7707728,220,1353,3990,3083017,3083036,3083036,"Cariniana legalis Kuntze","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana legalis","Cariniana","legalis","SPECIES","ACCEPTED",NA,2016,12,21,"2016-12-21T00:00:00","2020-01-14T11:47:31.629+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","RB01335068","D.N.S. Machado; G.A. de Queiroz; L.R. Caires & J. Melo","JBRJ","São Francisco, parque Natural Municipal de Niterói (PARNIT), morro Santo Inácio.","RB","1571707104","Cariniana legalis Kuntze","2017-02-02T00:00:00","Rio de Janeiro","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1335068","1117","Niterói","RB - Rio de Janeiro Botanical Garden Herbarium Collection","urn:catalog:JBRJ:RB:1335068","Physical Object","RB 734533",NA,NA,"M. Ribeiro",NA,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"2459853649","Cariniana legalis Kuntze",-22.77873,-47.82555,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2020-01-27T18:57:55.865+0000","2020-01-28T13:28:24.005+0000",144,"none","PRESERVED_SPECIMEN",3083036,6,7707728,220,1353,3990,3083017,3083036,3083036,"Cariniana legalis Kuntze","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana legalis","Cariniana","legalis","SPECIES","ACCEPTED",NA,2015,7,2,"2015-07-02T00:00:00","2020-01-28T13:28:24.005+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","133014","Barroso, R.M.; Kochanovski, F.J.; Montebeller,C.; Leme, F.M.; Bacci, L.F.; Marcelo-Peña, J.L.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","Universidade de São Paulo","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual.","ESA","2459853649","Cariniana legalis Kuntze","2015-07-02T00:00:00","São Paulo","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:133014","108","Piracicaba","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:133014","Collection",NA,NA,"Árvore.","Montibeller, C.",NA,545,0,"2019-07-11T13:03:30.000+0000","pt",NA,"Universidade de São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"2459857103","Cariniana legalis Kuntze",-22.92451,-47.66058,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2020-01-27T18:57:55.865+0000","2020-01-28T13:28:22.835+0000",144,"none","PRESERVED_SPECIMEN",3083036,6,7707728,220,1353,3990,3083017,3083036,3083036,"Cariniana legalis Kuntze","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana legalis","Cariniana","legalis","SPECIES","ACCEPTED",NA,2015,7,4,"2015-07-04T00:00:00","2020-01-28T13:28:22.835+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","133343","Scatigna, A.V.; Correa, L. S.; Cota, M. M. T.; Gissi, D. S.; Silva, D. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","Universidade de São Paulo","Mata do Pinheirinho. Floresta Estacional Semidecidual em área agrílcola da COSAN.","ESA","2459857103","Cariniana legalis Kuntze","2015-07-06T00:00:00","São Paulo","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:133343","929","Mombuca","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:133343","Collection",NA,NA,"Árvore jovem, ca. 1m.","Rodrigues, S. S.",NA,543,0,"2019-07-11T13:03:30.000+0000","pt",NA,"Universidade de São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1226938853","Cariniana legalis Kuntze",-9.237965,-35.914396,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2020-01-11T18:28:31.475+0000","2020-01-11T18:29:57.397+0000",187,"none","PRESERVED_SPECIMEN",3083036,6,7707728,220,1353,3990,3083017,3083036,3083036,"Cariniana legalis Kuntze","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana legalis","Cariniana","legalis","SPECIES","ACCEPTED",NA,2015,10,22,"2015-10-22T00:00:00","2020-01-11T18:29:57.397+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","61368","Nusbaumer, L; et al.","UFPB","Serra de Murici, Localité de Murici. Serra das Pacas.","JPB","1226938853","Cariniana legalis Kuntze","2015-10-23T00:00:00","Alagoas","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:61368","4673","Murici","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:61368","Collection",NA,NA,"; HABITAT: Forêt ombrophile submontagnarde de pente; DESC: arbre, 20 m, 23 cm DBH; fr. brun-vert, rugeux lignifié, en tube à couvercle en forme de clou, fr. huileux au section. longitud., écrore à crevasses profondes, bois très dur;","Ribeiro, M",NA,370,0,"2019-10-22T12:36:12.000+0000","pt",NA,"Universidade Federal da Paraíba","SOUTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1316168698","Cariniana legalis Kuntze",-9.405458,-36.528878,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2020-01-13T12:23:05.078+0000","2020-01-13T12:24:48.820+0000",189,"none","PRESERVED_SPECIMEN",3083036,6,7707728,220,1353,3990,3083017,3083036,3083036,"Cariniana legalis Kuntze","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana legalis","Cariniana","legalis","SPECIES","ACCEPTED",NA,2015,10,22,"2015-10-22T00:00:00","2020-01-13T12:24:48.820+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","58517","L.Nusbaumer","IMA","Serra das Pacas.","MAC","1316168698","Cariniana legalis Kuntze","2015-10-23T00:00:00","Alagoas","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:58517","4673","Murici","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:58517","Collection",NA,NA,"Árvore ca. 20 m. Fruto marrom.; Mata Atlântica.","S.Mori; M.Ribeiro",NA,370,0,"2019-12-04T12:53:10.000+0000","pt",NA,"Instituto do Meio Ambiente do Estado de Alagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1423909287","Cariniana legalis Kuntze",-22.758611,-41.984444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2020-01-14T09:54:26.994+0000","2020-01-14T11:47:51.537+0000",273,"none","PRESERVED_SPECIMEN",3083036,6,7707728,220,1353,3990,3083017,3083036,3083036,"Cariniana legalis Kuntze","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana legalis","Cariniana","legalis","SPECIES","ACCEPTED",NA,2015,10,30,"2015-10-30T00:00:00","2020-01-14T11:47:51.537+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","RB01121322","Michel Ribeiro; Amanda Correa, Barbara Mendes.","JBRJ","Área de pastagem sobre solo argiloso, área de tabuleiro degradada.","RB","1423909287","Cariniana legalis Kuntze","2015-10-30T00:00:00","Rio de Janeiro","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1121322","1179","Armação dos Búzios","RB - Rio de Janeiro Botanical Garden Herbarium Collection","urn:catalog:JBRJ:RB:1121322","Physical Object","RB 648685",NA,"Casca profundamente fissurada, cinza claro. Copa com todas as folhas novas. Frutos com opérculo na copa. Outro individuo a cerca de 50 m (os 2 isolados, fora de remanescente florestal). Coletado a beira de estrada.","Michel Ribeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
